classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::AbstractRepositoryQueryPage2 ,184,75,30,12,3,136,2,10,0,5,0,17,14,5,4,0,8,0,0,0,0,0,0
org::xplanner::soap::IterationData ,186,84,76,9,2,630,5,4,0,18,0,36,37,18,0,0,36,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::highlighters::Highlighter ,186,69,41,14,1,210,8,6,0,11,0,21,9,11,3,0,18,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::internal::PolylineArcConnection ,186,41,32,6,1,21,1,5,0,3,3,7,125,3,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::PreviewAttributeEditor ,187,21,14,4,2,15,0,4,0,4,0,6,32,4,4,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::pde::ui::PdeUiBridge ,188,59,34,9,2,45,0,9,0,1,0,10,16,1,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::editors::UsageSummaryReportEditorPart ,189,62,17,15,2,36,0,15,0,7,4,9,12,6,6,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeQueriesJob ,189,112,27,26,2,28,2,24,1,8,0,8,3,7,5,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::editors::UsageEditorPart ,190,65,14,14,1,66,3,11,2,4,0,12,0,0,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::ListBlock ,190,82,50,11,3,36,1,10,0,6,4,9,43,4,5,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorOutline ,190,49,22,2,1,91,1,2,0,3,0,14,0,3,4,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::filter::FilterDefinition ,191,51,49,22,1,561,10,12,0,17,0,34,18,17,0,0,34,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorRichTextPart ,191,88,34,18,2,78,5,15,2,7,1,13,19,7,1,0,8,4,0,0,0,8,1
org::eclipse::mylyn::wikitext::core::parser::markup::MarkupLanguage ,191,102,45,72,1,276,61,12,1,8,0,24,18,6,1,0,19,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::net::TimeoutOutputStream ,192,42,37,7,1,36,1,6,0,10,1,9,35,10,5,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage ,192,51,29,8,3,55,1,7,0,7,0,11,14,7,2,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::CommonTextSupport ,193,111,53,11,1,153,10,2,0,5,0,18,9,4,8,1,10,0,0,0,0,0,0
org::eclipse::mylyn::examples::monitor::study::QuestionnaireWizardPage ,193,39,23,6,2,66,0,6,0,25,0,12,2,25,2,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::AttachmentUtil ,194,119,24,49,1,45,18,31,0,5,0,10,9,3,0,0,10,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::TaskActivityUtil ,194,106,39,28,1,435,26,4,0,2,0,30,9,2,1,0,27,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskListBackupManager ,194,90,32,14,1,28,0,14,0,11,0,8,9,11,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::data::TaskAttributeMapper ,194,129,48,69,1,496,57,16,5,1,0,32,9,1,0,0,32,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::CssStyleManager ,195,77,48,14,1,91,6,8,0,15,0,14,9,6,6,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectProductPage ,196,44,21,10,1,28,1,9,0,5,0,8,0,5,2,0,6,1,0,0,1,3,1
org::eclipse::mylyn::internal::jira::core::service::JiraClient ,197,133,61,50,1,1225,39,15,1,14,0,50,9,8,0,0,50,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiViewUsageCollector ,197,75,26,6,2,21,1,5,0,8,3,7,24,2,0,6,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskInputDialog ,197,38,20,4,1,66,0,4,0,7,0,12,0,7,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::builder::DitaBookMapDocumentBuilder ,197,104,50,8,3,703,1,7,0,15,4,38,46,15,3,0,34,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaRepositorySettingsPage ,198,73,28,10,4,36,1,9,0,14,25,9,78,11,2,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::ContextActiveChangeSetManager ,199,97,42,20,3,91,1,19,0,7,1,14,21,7,3,0,9,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock ,199,124,57,11,3,28,1,10,0,10,4,8,43,10,4,0,4,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentPreviewPage ,199,54,18,6,1,66,1,5,0,8,0,12,0,7,8,0,4,3,0,0,0,6,1
org::eclipse::mylyn::zest::core::viewers::internal::GraphItemStyler ,201,79,41,9,1,10,1,8,0,0,0,5,9,0,3,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttributePart ,201,53,24,13,2,15,0,13,0,8,1,6,19,8,3,0,2,1,0,0,0,2,1
org::eclipse::mylyn::tasks::core::data::TaskAttribute ,202,99,60,107,1,561,101,9,0,80,0,34,9,7,2,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::net::TimeoutInputStream ,205,49,43,5,1,91,0,5,0,11,1,14,26,11,8,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskRepositoryCredentialsDialog ,205,55,27,9,1,153,1,8,0,11,0,18,0,10,4,0,12,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::viewers::internal::ZoomManager ,206,135,52,13,1,561,2,11,0,13,0,34,9,8,2,0,27,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics ,206,145,59,6,1,1081,1,5,0,18,1,47,10,15,2,2,42,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::MonitorFileRolloverJob ,207,93,37,20,1,66,3,17,0,9,0,12,0,8,2,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::TracHyperlinkUtil ,208,128,48,10,1,10,3,7,0,16,0,5,9,0,3,16,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::outline::OutlineItem ,209,84,54,33,1,435,28,6,1,14,0,30,9,14,2,0,27,0,0,0,0,1,1
org::eclipse::mylyn::internal::monitor::ui::MonitorUiPlugin ,209,92,36,32,1,325,24,9,0,18,0,26,0,10,4,0,22,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::TaskDataStorageManager ,211,90,57,5,1,153,0,5,0,3,0,18,9,3,3,0,15,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::JiraClientCache ,211,112,33,37,1,325,24,14,0,2,0,26,9,2,6,0,20,0,1,0,1,3,1
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchView ,212,117,36,26,1,231,5,23,0,7,0,22,0,6,10,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::dialogs::AbstractWorkingSetDialogCOPY ,212,83,34,2,1,171,1,1,1,17,0,19,0,17,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::ScheduleTaskMenuContributor ,213,71,21,8,1,28,1,7,0,2,0,8,10,2,4,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::WikiTextUiPlugin ,213,128,45,31,1,45,18,14,0,9,0,10,0,9,0,0,10,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizer ,213,125,33,28,1,28,5,23,0,10,0,8,9,8,4,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextStructureBridge ,214,91,53,13,2,120,1,12,0,2,1,16,23,1,4,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorActionPart ,214,104,36,23,2,55,2,23,0,11,1,11,19,11,5,0,5,3,0,0,0,6,1
org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage ,214,70,24,12,1,55,3,9,1,11,0,11,0,11,5,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::CustomTaskListDecorationDrawer ,217,49,63,9,1,21,1,9,0,10,0,7,9,10,4,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::DefaultXmlStreamWriter ,217,108,72,5,2,561,0,5,0,7,0,34,29,7,5,0,25,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::InteractionContext ,218,124,64,38,1,300,31,10,0,10,0,25,21,5,3,1,21,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::viewers::internal::AbstractStylingModelFactory ,219,112,51,9,1,276,3,6,3,4,0,24,22,4,1,0,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TaskTrimWidget ,220,64,23,11,1,36,0,11,0,12,0,9,0,10,4,2,4,1,0,0,0,2,1
org::eclipse::mylyn::internal::jira::core::html::HTML2TextReader ,221,91,70,9,3,78,2,7,0,7,2,13,45,7,5,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaAttributeMapper ,223,196,75,14,2,66,1,13,0,9,0,12,41,8,1,0,11,1,0,0,0,2,1
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPage ,224,91,33,13,2,153,4,9,2,10,0,18,2,9,7,1,7,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorCommentPart ,225,98,28,13,2,66,0,13,0,13,1,12,19,12,6,0,5,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPlanningPart ,225,99,29,17,2,55,0,17,0,8,1,11,19,8,7,0,4,1,0,0,0,3,1
org::eclipse::mylyn::internal::tasks::ui::commands::RemoteTaskSelectionDialog ,226,58,18,17,1,55,5,12,0,10,0,11,0,10,3,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::search::AbstractJavaRelationProvider ,226,96,57,16,3,66,1,15,5,4,6,12,38,2,3,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::ContextUiPlugin ,226,125,46,45,1,378,33,16,0,17,0,28,0,16,8,0,20,0,0,0,0,0,0
org::eclipse::mylyn::internal::ide::ant::AntStructureBridge ,226,80,45,7,2,55,0,7,0,2,1,11,23,1,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToDitaTask ,227,129,46,15,2,210,1,14,0,9,0,21,12,8,2,0,19,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::SaxBugReportContentHandler ,228,65,48,5,1,28,1,4,0,9,0,8,51,9,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider ,230,74,35,16,3,78,2,14,0,5,6,13,38,0,2,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::util::JiraUtil ,233,160,62,39,1,496,20,19,0,18,0,32,9,17,1,0,31,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::TaskElementLabelProvider ,238,106,83,39,1,36,16,23,3,4,0,9,0,4,3,0,6,1,0,0,0,2,1
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditorExtraControls ,241,71,24,15,2,91,4,11,0,8,1,14,19,8,9,0,2,1,0,0,0,2,1
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditor ,246,59,25,9,1,190,5,4,0,10,0,20,0,10,9,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::InteractionEventLogger ,248,164,38,33,2,91,14,20,0,9,3,14,17,9,6,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetPage ,251,67,38,15,1,45,5,10,0,7,0,10,0,7,3,0,5,1,1,0,0,4,1
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupTokenScanner ,252,158,61,15,1,66,1,14,0,6,0,12,9,6,7,0,5,0,0,0,0,1,1
org::eclipse::mylyn::tasks::ui::TasksUiUtil ,253,132,57,53,1,105,29,26,0,1,0,15,9,0,4,0,11,0,0,0,0,0,0
org::xplanner::soap::XPlanner::XPlannerProxy ,255,123,83,1,2,861,0,1,0,2,0,42,55,2,1,0,41,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskSelectionDialog ,257,77,33,19,1,190,7,15,0,22,0,20,0,22,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCorePlugin ,257,107,62,31,1,153,19,14,0,11,0,18,0,9,0,0,16,2,0,0,0,5,1
org::eclipse::mylyn::internal::pde::ui::PdeStructureBridge ,258,105,56,8,2,66,0,8,0,1,1,12,23,0,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::RepositorySearchResultView ,258,98,26,26,1,120,5,26,0,20,0,16,10,14,2,0,7,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::core::WikiTextPlugin ,260,140,51,16,1,105,5,11,0,8,0,15,0,8,3,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizardPage ,263,66,21,11,1,45,1,10,0,13,0,10,0,12,5,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::wizards::JiraProjectPage ,263,71,29,21,1,36,3,18,0,2,0,9,0,2,5,0,4,2,0,0,1,5,1
org::eclipse::mylyn::internal::bugzilla::core::internal::NewBugParser ,263,112,85,9,1,28,6,3,0,2,0,8,9,2,6,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToHtmlTask ,263,164,61,23,2,465,3,20,1,13,0,31,12,4,1,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::WebRepositorySettingsPage ,265,86,24,11,4,91,1,10,0,15,25,14,78,15,5,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPreferencePage ,265,70,21,9,1,105,0,9,0,15,0,15,0,14,6,0,8,1,0,0,0,2,1
org::eclipse::mylyn::context::ui::AbstractFocusViewAction ,270,147,71,26,1,351,17,9,6,17,0,27,0,9,2,0,13,0,0,0,1,2,1
org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView ,272,91,39,12,1,210,7,9,0,15,0,21,0,9,7,6,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::EditorUtil ,273,135,77,29,1,325,18,12,0,7,0,26,9,0,4,0,17,1,1,0,1,6,1
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryManager ,274,147,51,74,1,300,62,12,0,11,0,25,17,6,2,0,21,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::JavaStructureBridge ,286,101,73,19,2,136,5,14,0,1,1,17,23,0,3,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteIssue ,288,159,166,10,2,1035,2,8,0,23,0,46,35,23,0,0,46,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::wizard::BugzillaProductPage ,291,73,26,20,1,36,2,18,0,7,0,9,0,6,4,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::wizards::JiraRepositorySettingsPage ,292,93,23,13,4,45,1,12,0,16,25,10,78,16,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TasksUiExtensionReader ,293,146,41,17,1,55,2,16,0,41,0,11,9,2,9,0,2,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::AbstractTask ,294,124,92,120,3,2485,110,10,4,28,0,71,101,26,2,0,67,0,0,0,0,0,0
org::eclipse::mylyn::commons::net::HtmlStreamTokenizer ,294,116,96,15,1,28,7,8,0,10,0,8,9,10,3,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearchOperation ,295,93,34,20,2,171,3,19,0,8,0,19,4,8,7,0,12,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::data::TaskMapper ,299,249,91,28,1,1378,18,10,3,2,0,53,31,2,9,0,44,2,0,0,0,4,1
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerUserStoryEditor ,301,122,30,22,1,210,1,21,0,9,0,21,0,9,8,0,11,1,0,0,0,2,1
org::eclipse::mylyn::internal::context::ui::ContextEditorManager ,303,150,60,23,2,91,2,22,0,9,0,14,17,9,5,0,9,1,0,0,0,2,1
org::eclipse::mylyn::internal::xplanner::core::service::CachedXPlannerClient ,303,144,86,12,4,1891,1,11,0,12,6,62,82,11,0,0,62,0,0,0,0,0,0
upload::UsageAnalysis ,307,129,34,11,1,45,0,11,0,13,0,10,9,0,3,8,7,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::GraphConnection ,308,167,74,26,2,703,12,17,0,21,4,38,10,21,3,0,34,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingHtmlDocumentBuilder ,309,159,66,15,2,561,1,14,0,8,1,34,27,8,4,0,30,0,0,0,0,0,0
org::eclipse::mylyn::examples::monitor::study::SubmitFeedbackPage ,313,56,33,15,1,105,8,7,0,16,0,15,0,16,2,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::ImageManager ,313,119,69,13,1,105,3,12,0,11,0,15,9,11,5,0,8,0,0,0,0,1,1
org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityView ,316,94,37,13,1,210,0,13,0,19,0,21,0,16,12,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::wizard::TracQueryPage ,322,136,39,24,3,231,3,21,0,20,0,22,14,17,6,0,11,1,0,0,0,2,1
org::eclipse::mylyn::internal::web::tasks::WebQueryWizardPage ,324,83,21,17,3,66,1,16,0,10,0,12,14,10,3,0,6,1,0,0,0,2,1
org::eclipse::mylyn::internal::jira::ui::JiraTaskEditor ,326,68,16,6,1,55,0,6,0,9,0,11,0,9,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::views::QuickContextPopupDialog ,326,108,61,12,1,630,6,6,0,7,0,36,0,6,11,0,20,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSwingExample ,328,109,31,22,1,105,0,22,0,45,0,15,9,32,10,7,3,0,0,0,0,0,0
org::eclipse::mylyn::monitor::reports::ui::views::UsageCountView ,329,37,11,1,1,55,1,0,0,9,0,11,0,9,8,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaQueryPageParser ,335,135,90,8,1,153,0,8,0,18,0,18,9,18,5,0,13,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::TaskRepository ,336,190,106,231,1,1770,220,12,0,34,0,60,19,21,8,0,52,1,0,0,0,2,1
org::eclipse::mylyn::internal::jira::core::model::JiraIssue ,345,137,115,38,1,3160,26,12,0,38,0,80,18,38,0,0,80,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaReportSubmitForm ,345,119,100,10,1,153,1,9,0,25,0,18,9,19,8,1,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractNewRepositoryTaskEditor ,346,84,34,12,2,276,1,11,1,11,13,24,95,6,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::RichTextAttributeEditor ,347,155,61,19,2,496,7,12,0,16,0,32,32,16,12,0,20,1,0,0,0,2,1
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskDataHandler ,350,169,44,26,2,153,7,21,0,2,0,18,17,2,2,0,14,1,0,0,2,5,1
org::eclipse::mylyn::internal::tests::report::TaskReporter ,359,249,59,34,1,300,3,31,0,13,0,25,10,13,19,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapClient ,365,126,62,40,2,496,28,14,0,11,0,32,14,11,0,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::SaxConfigurationContentHandler ,373,185,139,7,1,15,0,7,0,83,0,6,51,83,1,0,5,0,0,0,1,2,1
org::eclipse::mylyn::internal::jira::core::JiraRepositoryConnector ,374,227,81,44,2,496,6,40,0,11,0,32,36,7,2,0,29,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::editors::ContextEditorFormPage ,377,87,31,20,1,136,5,15,0,12,0,17,0,11,10,0,4,2,1,0,0,6,1
org::eclipse::mylyn::internal::monitor::usage::UiUsageMonitorPlugin ,385,168,69,44,1,703,24,21,0,41,0,38,0,25,3,2,34,0,0,0,0,1,1
org::eclipse::mylyn::zest::layouts::algorithms::TreeLayoutAlgorithm ,388,174,80,7,2,351,2,5,2,16,8,27,63,16,18,0,3,0,0,0,0,0,0
org::eclipse::mylyn::commons::net::WebUtil ,389,196,88,42,1,496,19,25,0,14,0,32,9,14,10,0,21,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiUsageAnalysisCollector ,398,180,75,19,3,325,2,17,0,26,5,26,26,25,4,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::TracTaskDataHandler ,399,304,77,30,2,120,3,28,0,6,0,16,17,4,2,0,14,1,1,0,1,5,1
org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryConnector ,400,175,66,33,2,351,3,32,0,3,0,27,36,2,6,0,21,1,0,0,0,2,1
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotificationPopup ,404,86,54,9,1,231,3,6,2,20,0,22,0,19,5,0,9,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::TaskSearchPage ,405,151,72,20,1,105,0,20,0,14,0,15,0,13,9,0,6,0,0,0,0,1,1
org::eclipse::mylyn::zest::core::viewers::internal::AbstractStructuredGraphViewer ,407,271,106,15,2,861,4,11,1,6,0,42,2,6,0,0,18,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::builder::DocBookDocumentBuilder ,412,169,98,21,3,496,5,16,2,8,4,32,36,8,9,0,22,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager ,415,167,66,43,1,351,21,23,0,11,0,27,14,11,9,0,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaRepositoryConnector ,417,230,85,47,2,406,17,32,0,11,0,29,36,8,3,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::wizards::GetNewUserIdPage ,419,75,42,15,1,136,9,6,0,19,0,17,0,19,8,0,9,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::algorithms::SpringLayoutAlgorithm ,427,116,90,8,3,741,1,7,0,34,12,39,70,22,7,1,20,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListFilteredTree ,431,109,34,24,2,136,1,23,0,14,1,17,14,13,3,0,7,2,1,1,0,7,1
org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSWTExample ,448,73,31,12,1,78,4,8,0,38,0,13,9,26,9,5,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::DitaTopicDocumentBuilder ,452,203,123,16,3,780,2,14,0,9,4,40,36,9,11,0,28,0,0,0,0,1,1
org::eclipse::mylyn::internal::trac::core::TracRepositoryConnector ,452,219,124,44,2,946,18,29,0,11,0,44,36,9,1,0,41,1,0,0,0,2,1
org::eclipse::mylyn::java::ui::editor::AutoFoldingStructureProvider ,452,159,84,7,1,120,1,7,0,11,0,16,9,10,8,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTipHandler ,456,142,84,15,1,120,0,15,0,2,0,16,9,2,15,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::WebRepositoryConnector ,457,255,93,36,2,435,6,30,0,23,0,30,36,3,9,0,21,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::FilterDefinitionConverter ,461,259,108,40,1,105,5,35,0,29,0,15,9,29,11,0,4,1,0,0,1,3,1
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentSourcePage ,461,134,86,13,1,325,1,12,0,20,0,26,0,13,10,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfiguration ,462,292,120,30,1,861,19,12,0,17,0,42,18,17,2,0,40,1,0,0,1,4,1
org::eclipse::mylyn::tasks::ui::editors::TaskEditor ,464,206,89,34,1,703,13,23,0,10,0,38,0,9,7,0,23,5,0,0,1,14,1
org::eclipse::mylyn::internal::sandbox::ui::views::RelatedElementsPopupDialog ,480,191,87,35,1,990,16,20,0,15,0,45,0,14,16,0,24,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendControl ,483,98,32,11,1,136,1,10,0,5,0,17,0,5,14,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorPart ,484,166,39,19,1,210,3,16,0,19,0,21,0,19,14,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTip ,488,218,103,38,1,351,4,35,0,9,0,27,0,9,13,0,8,0,0,0,0,2,1
org::eclipse::mylyn::zest::core::widgets::GraphNode ,505,223,108,23,2,1830,15,11,2,29,4,61,10,20,1,1,43,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::OfflineFileStorage ,510,211,106,15,1,300,0,15,0,51,0,25,16,51,9,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssHandler ,512,285,156,26,1,78,4,22,0,104,0,13,51,103,4,1,9,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::TaskList ,519,321,105,101,1,990,81,20,0,12,0,45,30,12,8,0,37,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::SaxMultiBugReportContentHandler ,523,248,130,21,1,66,1,20,0,17,0,12,51,17,6,0,6,0,0,0,1,2,1
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSubmissionWizard ,527,182,41,27,1,190,5,22,0,23,0,20,0,17,6,0,14,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::Graph ,551,284,115,43,1,1128,23,24,0,26,1,48,19,12,5,11,25,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::client::TracWebClient ,553,347,126,36,2,231,1,35,0,2,21,22,55,2,8,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::wizard::AbstractBugzillaWizardPage ,555,182,81,4,1,66,0,4,1,17,0,12,0,0,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchQuickView ,556,121,68,10,1,406,2,9,0,21,0,29,9,21,22,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::TaskActivityManager ,560,302,111,56,1,1540,37,19,0,15,0,56,22,15,5,0,51,0,0,0,0,0,0
